None,Cp,time
  2.0021E-12, 3.17892E+09,20020
  2.0022E-12, 3.54033E+09,20030
  2.0027E-12, 3.56171E+09,20040
  2.0027E-12, 3.56171E+09,20050
  2.0029E-12, 3.72062E+09,20060
  2.0029E-12, 3.72062E+09,20070
  2.0031E-12, 3.47175E+09,20080
  2.0031E-12, 3.47175E+09,20090
  2.0031E-12, 3.06847E+09,20100
  2.0030E-12, 2.88235E+09,20110
  2.0030E-12, 2.88235E+09,20120
  2.0024E-12, 2.96776E+09,20130
  2.0024E-12, 2.96776E+09,20140
  2.0016E-12, 3.01397E+09,20150
  2.0014E-12, 3.40049E+09,20160
  2.0014E-12, 3.40049E+09,20170
  2.0021E-12, 3.34696E+09,20180
  2.0021E-12, 3.34696E+09,20190
  2.0022E-12, 3.51563E+09,20200
  2.0022E-12, 3.51563E+09,20210
  2.0022E-12, 3.46841E+09,20220
  2.0023E-12, 3.17833E+09,20230
  2.0023E-12, 3.17833E+09,20240
  2.0023E-12, 3.30104E+09,20250
  2.0023E-12, 3.30104E+09,20260
  2.0027E-12, 3.33186E+09,20270
  2.0027E-12, 3.28325E+09,20280
  2.0027E-12, 3.28325E+09,20290
  2.0026E-12, 3.26217E+09,20300
  2.0026E-12, 3.26217E+09,20310
  2.0028E-12, 3.27548E+09,20320
  2.0028E-12, 3.27548E+09,20330
  2.0027E-12, 3.00991E+09,20340
  2.0027E-12, 3.00991E+09,20350
  2.0028E-12, 3.22192E+09,20360
  2.0032E-12, 3.00056E+09,20370
  2.0032E-12, 3.00056E+09,20380
  2.0035E-12, 3.15586E+09,20390
  2.0035E-12, 3.15586E+09,20400
  2.0043E-12, 3.64613E+09,20410
  2.0060E-12, 3.70797E+09,20420
  2.0060E-12, 3.70797E+09,20430
  2.0070E-12, 3.39284E+09,20440
  2.0070E-12, 3.39284E+09,20450
  2.0086E-12, 3.62638E+09,20460
  2.0086E-12, 3.62638E+09,20470
  2.0107E-12, 4.05489E+09,20480
  2.0130E-12, 4.48043E+09,20490
  2.0130E-12, 4.48043E+09,20500
  2.0159E-12, 5.21060E+09,20510
  2.0159E-12, 5.21060E+09,20520
  2.0185E-12, 4.58418E+09,20530
  2.0204E-12, 4.73843E+09,20540
  2.0204E-12, 4.73843E+09,20550
  2.0230E-12, 4.32316E+09,20560
  2.0230E-12, 4.32316E+09,20570
  2.0246E-12, 3.64059E+09,20580
  2.0246E-12, 3.64059E+09,20590
  2.0250E-12, 3.44226E+09,20600
  2.0250E-12, 3.44226E+09,20610
  2.0257E-12, 3.81160E+09,20620
  2.0259E-12, 4.18813E+09,20630
  2.0259E-12, 4.18813E+09,20640
  2.0268E-12, 4.01345E+09,20650
  2.0268E-12, 4.01345E+09,20660
  2.0272E-12, 4.02395E+09,20670
  2.0268E-12, 3.65390E+09,20680
  2.0268E-12, 3.65390E+09,20690
  2.0261E-12, 3.80207E+09,20700
  2.0261E-12, 3.80207E+09,20710
  2.0256E-12, 3.41041E+09,20720
  2.0256E-12, 3.41041E+09,20730
  2.0239E-12, 3.22705E+09,20740
  2.0225E-12, 3.47252E+09,20750
  2.0225E-12, 3.47252E+09,20760
  2.0215E-12, 3.88712E+09,20770
  2.0215E-12, 3.88712E+09,20780
  2.0202E-12, 3.96759E+09,20790
  2.0191E-12, 3.88531E+09,20800
  2.0191E-12, 3.88531E+09,20810
  2.0167E-12, 3.38662E+09,20820
  2.0167E-12, 3.38662E+09,20830
  2.0150E-12, 3.23982E+09,20840
  2.0150E-12, 3.23982E+09,20850
  2.0131E-12, 3.41981E+09,20860
  2.0131E-12, 3.41981E+09,20870
  2.0109E-12, 3.21105E+09,20880
  2.0092E-12, 3.71080E+09,20890
  2.0092E-12, 3.71080E+09,20900
  2.0084E-12, 4.28387E+09,20910
  2.0084E-12, 4.28387E+09,20920
  2.0074E-12, 4.28963E+09,20930
  2.0063E-12, 3.74813E+09,20940
  2.0063E-12, 3.74813E+09,20950
  2.0058E-12, 3.52947E+09,20960
  2.0058E-12, 3.52947E+09,20970
  2.0046E-12, 3.40865E+09,20980
  2.0046E-12, 3.40865E+09,20990
  2.0041E-12, 4.14411E+09,21000
  2.0036E-12, 3.91098E+09,21010
  2.0036E-12, 3.91098E+09,21020
  2.0035E-12, 3.97656E+09,21030
  2.0035E-12, 3.97656E+09,21040
  2.0038E-12, 4.13599E+09,21050
  2.0038E-12, 4.13599E+09,21060
  2.0038E-12, 3.96419E+09,21070
  2.0036E-12, 3.73683E+09,21080
  2.0036E-12, 3.73683E+09,21090
  2.0031E-12, 3.68461E+09,21100
  2.0031E-12, 3.68461E+09,21110
  2.0027E-12, 3.92879E+09,21120
  2.0027E-12, 3.92879E+09,21130
  2.0023E-12, 3.93716E+09,21140
  2.0023E-12, 3.93716E+09,21150
  2.0023E-12, 3.92935E+09,21160
  2.0021E-12, 3.77607E+09,21170
  2.0021E-12, 3.77607E+09,21180
  2.0019E-12, 3.93937E+09,21190
  2.0019E-12, 3.93937E+09,21200
  2.0017E-12, 3.84915E+09,21210
  2.0015E-12, 3.93799E+09,21220
  2.0015E-12, 3.93799E+09,21230
  2.0012E-12, 3.66257E+09,21240
  2.0012E-12, 3.66257E+09,21250
  2.0016E-12, 3.46082E+09,21260
  2.0016E-12, 3.46082E+09,21270
  2.0021E-12, 3.41314E+09,21280
  2.0020E-12, 3.44515E+09,21290
  2.0020E-12, 3.44515E+09,21300
  2.0022E-12, 3.75721E+09,21310
  2.0022E-12, 3.75721E+09,21320
  2.0025E-12, 3.66621E+09,21330
  2.0032E-12, 3.77155E+09,21340
  2.0032E-12, 3.77155E+09,21350
  2.0037E-12, 3.59079E+09,21360
  2.0037E-12, 3.59079E+09,21370
  2.0039E-12, 3.31381E+09,21380
  2.0039E-12, 3.31381E+09,21390
  2.0040E-12, 2.98024E+09,21400
  2.0044E-12, 2.89729E+09,21410
  2.0044E-12, 2.89729E+09,21420
  2.0041E-12, 2.89987E+09,21430
  2.0041E-12, 2.89987E+09,21440
  2.0041E-12, 3.01897E+09,21450
  2.0041E-12, 3.01897E+09,21460
  2.0048E-12, 3.01600E+09,21470
  2.0053E-12, 2.78595E+09,21480
  2.0053E-12, 2.78595E+09,21490
  2.0057E-12, 2.92494E+09,21500
  2.0057E-12, 2.92494E+09,21510
  2.0062E-12, 2.68635E+09,21520
  2.0061E-12, 2.66614E+09,21530
  2.0061E-12, 2.66614E+09,21540
  2.0066E-12, 2.87392E+09,21550
  2.0066E-12, 2.87392E+09,21560
  2.0069E-12, 3.13400E+09,21570
  2.0069E-12, 3.13400E+09,21580
  2.0067E-12, 3.40060E+09,21590
  2.0069E-12, 3.70478E+09,21600
  2.0069E-12, 3.70478E+09,21610
  2.0076E-12, 3.91643E+09,21620
  2.0076E-12, 3.91643E+09,21630
  2.0075E-12, 3.47744E+09,21640
  2.0075E-12, 3.59658E+09,21650
  2.0075E-12, 3.59658E+09,21660
  2.0075E-12, 3.27205E+09,21670
  2.0075E-12, 3.27205E+09,21680
  2.0069E-12, 3.30970E+09,21690
  2.0069E-12, 3.30970E+09,21700
  2.0064E-12, 3.63960E+09,21710
  2.0064E-12, 3.63960E+09,21720
  2.0055E-12, 3.51006E+09,21730
  2.0052E-12, 3.59423E+09,21740
  2.0052E-12, 3.59423E+09,21750
  1.9998E-12, 4.01135E+09,21760
  1.9887E-12, 3.80308E+09,21770
  1.9887E-12, 3.80308E+09,21780
  1.9824E-12, 3.46915E+09,21790
  1.9824E-12, 3.46915E+09,21800
  1.9828E-12, 4.11857E+09,21810
  1.9828E-12, 4.11857E+09,21820
  1.9826E-12, 4.27542E+09,21830
  1.9813E-12, 4.92888E+09,21840
  1.9813E-12, 4.92888E+09,21850
  1.9813E-12, 6.92705E+09,21860
  1.9813E-12, 6.92705E+09,21870
  1.9821E-12, 6.02103E+09,21880
  1.9821E-12, 6.02103E+09,21890
  1.9818E-12, 5.80417E+09,21900
  1.9818E-12, 5.80417E+09,21910
  1.9820E-12, 5.30170E+09,21920
  1.9862E-12, 4.35395E+09,21930
  1.9862E-12, 4.35395E+09,21940
  1.9956E-12, 4.68639E+09,21950
  1.9956E-12, 4.68639E+09,21960
  2.0006E-12, 5.77942E+09,21970
  2.0006E-12, 5.77942E+09,21980
  2.0000E-12, 6.02867E+09,21990
  1.9999E-12, 5.55469E+09,22000
  1.9999E-12, 5.55469E+09,22010
  2.0002E-12, 4.88817E+09,22020
  2.0002E-12, 4.88817E+09,22030
  1.9996E-12, 3.56269E+09,22040
  1.9979E-12, 3.47473E+09,22050
  1.9979E-12, 3.47473E+09,22060
  1.9972E-12, 3.65467E+09,22070
  1.9972E-12, 3.65467E+09,22080
  1.9962E-12, 4.25097E+09,22090
  1.9970E-12, 4.53933E+09,22100
  1.9970E-12, 4.53933E+09,22110
  1.9982E-12, 4.79998E+09,22120
  1.9982E-12, 4.79998E+09,22130
  1.9984E-12, 4.19951E+09,22140
  1.9984E-12, 4.19951E+09,22150
  1.9976E-12, 3.56433E+09,22160
  1.9966E-12, 3.65372E+09,22170
  1.9966E-12, 3.65372E+09,22180
  1.9961E-12, 3.64636E+09,22190
  1.9961E-12, 3.64636E+09,22200
  1.9955E-12, 4.06013E+09,22210
  1.9955E-12, 4.06013E+09,22220
  1.9960E-12, 4.84294E+09,22230
  1.9960E-12, 4.84294E+09,22240
  1.9964E-12, 5.58818E+09,22250
  1.9963E-12, 5.32571E+09,22260
  1.9963E-12, 5.32571E+09,22270
  1.9960E-12, 4.72151E+09,22280
  1.9953E-12, 3.86561E+09,22290
  1.9953E-12, 3.86561E+09,22300
  1.9953E-12, 3.86561E+09,22310
  1.9947E-12, 3.43179E+09,22320
  1.9950E-12, 3.43672E+09,22330
  1.9950E-12, 3.43672E+09,22340
  1.9955E-12, 3.43414E+09,22350
  1.9955E-12, 3.43414E+09,22360
  1.9954E-12, 3.74802E+09,22370
  1.9955E-12, 4.42171E+09,22380
  1.9955E-12, 4.42171E+09,22390
  1.9956E-12, 4.26703E+09,22400
  1.9956E-12, 4.26703E+09,22410
  1.9960E-12, 3.83708E+09,22420
  1.9960E-12, 3.83708E+09,22430
  1.9964E-12, 3.97047E+09,22440
  1.9965E-12, 4.31155E+09,22450
  1.9965E-12, 4.31155E+09,22460
  1.9971E-12, 4.52892E+09,22470
  1.9971E-12, 4.52892E+09,22480
  1.9972E-12, 4.67749E+09,22490
  1.9967E-12, 4.20300E+09,22500
  1.9967E-12, 4.20300E+09,22510
  1.9959E-12, 4.50327E+09,22520
  1.9957E-12, 4.60360E+09,22530
  1.9957E-12, 4.60360E+09,22540
  1.9957E-12, 4.60360E+09,22550
  1.9957E-12, 4.13404E+09,22560
  1.9958E-12, 4.04473E+09,22570
  1.9958E-12, 4.04473E+09,22580
  1.9956E-12, 3.79675E+09,22590
  1.9956E-12, 3.79675E+09,22600
  1.9955E-12, 3.28362E+09,22610
  1.9953E-12, 3.05079E+09,22620
  1.9953E-12, 3.05079E+09,22630
  1.9946E-12, 3.22242E+09,22640
  1.9946E-12, 3.22242E+09,22650
  1.9943E-12, 3.84886E+09,22660
  1.9943E-12, 3.84886E+09,22670
  1.9950E-12, 5.05629E+09,22680
  1.9958E-12, 4.65149E+09,22690
  1.9958E-12, 4.65149E+09,22700
  1.9966E-12, 4.22520E+09,22710
  1.9966E-12, 4.22520E+09,22720
  1.9972E-12, 3.74269E+09,22730
  1.9972E-12, 3.74269E+09,22740
  1.9973E-12, 3.74536E+09,22750
